ID,Name,Age,Gender,City,Country,CreditCard,FullAddress,UserSignUpDate,UserLastPurchaseDate,UserStatus,UserTotalPurchases,UserSegment,UserLocation,UserSourceType,UserLastLoginDate,UserPurchaseFrequency,ProductName,Category,Subcategory,Price,DatePurchase,Quantity,Rating,Comment,DelayBetweenLastLoginSignUp,LastLoginPurchaseDelay
339,JbcyGIXd8LU37d6KwmzjBw==,93,M,EAST TRAVISSHIRE,SOLOMON ISLANDS,VDInCuxx/ozcphqPg3LODXNoq+ebBYr5cZUMgDKVgfA=,19062 Nicole Plaza  Charlesport  WI 02353,16-10-2022,13-07-2023,ACTIVE,12,HIGH VALUE,PORT HANNAH,REFERRAL,03-08-2023,YEARLY,COMFORTCHAIR,FURNITURE,CHAIR,585,14-03-2021,5,1,TASK LAND THESE PROVE STRUCTURE GROUP PUSH LAW.,10,1
444,1YQ+aAfdqjMzHyWLaXgfxg==,32,M,SOUTH BLAKEPORT,FALKLAND ISLANDS (MALVINAS),QXsBLBVcDNWESAtQezVQ8nNoq+ebBYr5cZUMgDKVgfA=,6846 Anthony Stravenue  South Zacharyborough  IN 27106,28-04-2022,11-08-2023,ACTIVE,4,OCCASIONAL SHOPPER,ALVARADOTOWN,REFERRAL,20-08-2023,MONTHLY,VEGETABLESBURST,GROCERY,VEGETABLES,22,30-05-2022,6,6,LINE WALK PRACTICE SITE AGREE STATION.,16,0
503,Io+sun9WmKxFs714hioFLA==,32,F,GLORIACHESTER,FALKLAND ISLANDS (MALVINAS),O3Z2yvFjfxCPpQUEFZfDi3Noq+ebBYr5cZUMgDKVgfA=,7622 Marissa Summit Apt. 507  East Stacyville  OR 28008,27-01-2023,20-03-2023,CHURNED,12,HIGH VALUE,SARAHFORT,ORGANIC SEARCH,18-07-2023,YEARLY,SHIRTFITS,CLOTHING,SHIRT,62,26-05-2021,1,1,ASSUME INDUSTRY PROFESSIONAL SECURITY SEVEN HOUSE.,6,4
596,BmephdYtWfVLkf0P9CQYsQ==,32,M,SIMONFORT,FALKLAND ISLANDS (MALVINAS),12K3ogzDl071eq+Sij/VGnNoq+ebBYr5cZUMgDKVgfA=,75000 Wilson Green  Coreymouth  LA 06218,08-11-2021,28-11-2022,CHURNED,1,OCCASIONAL SHOPPER,KEVINVIEW,REFERRAL,08-12-2022,YEARLY,THE ART OF NON-FICTION,BOOKS,NON-FICTION,989,11-06-2021,4,3,EAST PROFESSOR SEA BAR UPON.,13,1
673,pSGn+rmCa83gv04zuzGDyA==,32,M,LAKE JOHN,FALKLAND ISLANDS (MALVINAS),F8FUPMcfGddGPQTRKxI7THNoq+ebBYr5cZUMgDKVgfA=,138 Burch View  Port Rebeccaville  GA 97978,21-06-2022,26-04-2023,CHURNED,13,HIGH VALUE,WEST RACHEL,ORGANIC SEARCH,27-05-2023,YEARLY,TASTYBEVERAGES,GROCERY,BEVERAGES,78,31-07-2023,4,3,YEAR LEG COMPANY OTHER FOR SHE FINANCIAL.,11,1
444,1YQ+aAfdqjMzHyWLaXgfxg==,32,M,SOUTH BLAKEPORT,FALKLAND ISLANDS (MALVINAS),QXsBLBVcDNWESAtQezVQ8nNoq+ebBYr5cZUMgDKVgfA=,6846 Anthony Stravenue  South Zacharyborough  IN 27106,28-04-2022,11-08-2023,ACTIVE,4,OCCASIONAL SHOPPER,ALVARADOTOWN,REFERRAL,20-08-2023,MONTHLY,VEGETABLESBURST,GROCERY,VEGETABLES,22,30-05-2022,6,6,LINE WALK PRACTICE SITE AGREE STATION.,16,0
503,Io+sun9WmKxFs714hioFLA==,32,F,GLORIACHESTER,FALKLAND ISLANDS (MALVINAS),O3Z2yvFjfxCPpQUEFZfDi3Noq+ebBYr5cZUMgDKVgfA=,7622 Marissa Summit Apt. 507  East Stacyville  OR 28008,27-01-2023,20-03-2023,CHURNED,12,HIGH VALUE,SARAHFORT,ORGANIC SEARCH,18-07-2023,YEARLY,SHIRTFITS,CLOTHING,SHIRT,62,26-05-2021,1,1,ASSUME INDUSTRY PROFESSIONAL SECURITY SEVEN HOUSE.,6,4
596,BmephdYtWfVLkf0P9CQYsQ==,32,M,SIMONFORT,FALKLAND ISLANDS (MALVINAS),12K3ogzDl071eq+Sij/VGnNoq+ebBYr5cZUMgDKVgfA=,75000 Wilson Green  Coreymouth  LA 06218,08-11-2021,28-11-2022,CHURNED,1,OCCASIONAL SHOPPER,KEVINVIEW,REFERRAL,08-12-2022,YEARLY,THE ART OF NON-FICTION,BOOKS,NON-FICTION,989,11-06-2021,4,3,EAST PROFESSOR SEA BAR UPON.,13,1
673,pSGn+rmCa83gv04zuzGDyA==,32,M,LAKE JOHN,FALKLAND ISLANDS (MALVINAS),F8FUPMcfGddGPQTRKxI7THNoq+ebBYr5cZUMgDKVgfA=,138 Burch View  Port Rebeccaville  GA 97978,21-06-2022,26-04-2023,CHURNED,13,HIGH VALUE,WEST RACHEL,ORGANIC SEARCH,27-05-2023,YEARLY,TASTYBEVERAGES,GROCERY,BEVERAGES,78,31-07-2023,4,3,YEAR LEG COMPANY OTHER FOR SHE FINANCIAL.,11,1
227,jb64T50uztN1uDtiSCiJhw==,89,M,EAST NEILMOUTH,HEARD ISLAND AND MCDONALD ISLANDS,oQJ2/Tueus+SzcA3DARtJnNoq+ebBYr5cZUMgDKVgfA=,0201 Powers Field  Davidsonburgh  PR 85813,11-11-2021,04-05-2022,CHURNED,5,OCCASIONAL SHOPPER,PORT ERINSHIRE,ORGANIC SEARCH,09-12-2022,RARELY,SHIRTWEAR,CLOTHING,SHIRT,93,26-04-2023,7,6,PUSH ARTICLE HEART MANY WEST REPORT.,13,7
404,+qR9umM1AyYA7PByeWElxA==,89,F,SOUTH RENEE,HEARD ISLAND AND MCDONALD ISLANDS,7tS0P9c4hvHTsw7POqQ2AnNoq+ebBYr5cZUMgDKVgfA=,01226 Morales Shore Suite 537  South Travis  KS 69924,15-12-2021,30-12-2022,CHURNED,3,OCCASIONAL SHOPPER,EAST ANNEBERG,PAID ADS,01-05-2023,YEARLY,FRESHSNACKS,GROCERY,SNACKS,2,04-03-2021,10,2,PATTERN DECADE GROUND BIT CAPITAL SING.,17,5
650,ZRc3sozXMqc/XpE5whLiQg==,89,F,BYRDBERG,HEARD ISLAND AND MCDONALD ISLANDS,yeDhIxrx734IWjOcoL00xnNoq+ebBYr5cZUMgDKVgfA=,2193 John Shoals  Port Sandra  MO 13930,22-11-2022,18-03-2023,CHURNED,2,OCCASIONAL SHOPPER,MARTINEZSTAD,ORGANIC SEARCH,09-07-2023,YEARLY,SNACKSBURST,GROCERY,SNACKS,18,18-06-2022,4,6,HARD DEBATE PROTECT RATE.,8,4
227,jb64T50uztN1uDtiSCiJhw==,89,M,EAST NEILMOUTH,HEARD ISLAND AND MCDONALD ISLANDS,oQJ2/Tueus+SzcA3DARtJnNoq+ebBYr5cZUMgDKVgfA=,0201 Powers Field  Davidsonburgh  PR 85813,11-11-2021,04-05-2022,CHURNED,5,OCCASIONAL SHOPPER,PORT ERINSHIRE,ORGANIC SEARCH,09-12-2022,RARELY,SHIRTWEAR,CLOTHING,SHIRT,93,26-04-2023,7,6,PUSH ARTICLE HEART MANY WEST REPORT.,13,7
404,+qR9umM1AyYA7PByeWElxA==,89,F,SOUTH RENEE,HEARD ISLAND AND MCDONALD ISLANDS,7tS0P9c4hvHTsw7POqQ2AnNoq+ebBYr5cZUMgDKVgfA=,01226 Morales Shore Suite 537  South Travis  KS 69924,15-12-2021,30-12-2022,CHURNED,3,OCCASIONAL SHOPPER,EAST ANNEBERG,PAID ADS,01-05-2023,YEARLY,FRESHSNACKS,GROCERY,SNACKS,2,04-03-2021,10,2,PATTERN DECADE GROUND BIT CAPITAL SING.,17,5
650,ZRc3sozXMqc/XpE5whLiQg==,89,F,BYRDBERG,HEARD ISLAND AND MCDONALD ISLANDS,yeDhIxrx734IWjOcoL00xnNoq+ebBYr5cZUMgDKVgfA=,2193 John Shoals  Port Sandra  MO 13930,22-11-2022,18-03-2023,CHURNED,2,OCCASIONAL SHOPPER,MARTINEZSTAD,ORGANIC SEARCH,09-07-2023,YEARLY,SNACKSBURST,GROCERY,SNACKS,18,18-06-2022,4,6,HARD DEBATE PROTECT RATE.,8,4
28,upUOP9Q6wbRaRqO2XOvEVQ==,80,M,LAKE ROBERT,CANADA,wEj014XxozC3vJO5hFa5rnNoq+ebBYr5cZUMgDKVgfA=,3725 Thomas Streets Suite 661  Michaelside  CT 12247,11-05-2022,29-01-2023,CHURNED,1,OCCASIONAL SHOPPER,DANAHAVEN,REFERRAL,28-05-2023,YEARLY,BEVERAGESBURST,GROCERY,BEVERAGES,85,12-08-2023,10,1,CRIME COLD BLOOD EACH AND.,12,4
112,1cutGiGQfWpF/Q7YrbTliw==,80,M,MELTONFURT,CANADA,Ac1hZ0yJYq7aq7JP5j79+XNoq+ebBYr5cZUMgDKVgfA=,81564 Patrick Extensions  Bondberg  MD 05879,09-07-2022,13-01-2023,CHURNED,2,OCCASIONAL SHOPPER,PORT SUSAN,ORGANIC SEARCH,06-04-2023,YEARLY,CHAIRPLUS,FURNITURE,CHAIR,542,03-06-2022,1,2,OFF LAY SPECIAL TWO EFFECT.,9,3
186,tezwdqVMbBioo06ovKvgvg==,80,F,JOSELAND,CANADA,OB4IOeuwzns569XOTdpFW3Noq+ebBYr5cZUMgDKVgfA=,056 Green Pike  West Jenniferland  UT 46747,11-04-2022,20-07-2023,ACTIVE,14,HIGH VALUE,JOHNSONSIDE,PAID ADS,21-08-2023,YEARLY,TASTYVEGETABLES,GROCERY,VEGETABLES,233,22-08-2022,6,1,AREA REALLY CHURCH REACH PROBABLY FORMER.,16,1
414,cKyJIeGQs/9y30Ur13I2zQ==,80,F,SOUTH JEFFREYSTAD,CANADA,q/dlKyEfzRCuQh9T3ijFhnNoq+ebBYr5cZUMgDKVgfA=,3240 Bryan Fork  Mataborough  HI 78637,11-04-2023,24-04-2023,CHURNED,7,FREQUENT SHOPPER,NORTH BOBBYCHESTER,PAID ADS,12-06-2023,YEARLY,FRESHVEGETABLES,GROCERY,VEGETABLES,88,19-10-2020,6,5,TRAVEL COMPUTER I POLITICAL BOTH.,2,2
718,Ak6puTtqfHi49qBmCki+ZHNoq+ebBYr5cZUMgDKVgfA=,80,F,ERINCHESTER,CANADA,8FsEHKyAS3tMSpMDoqkX0HNoq+ebBYr5cZUMgDKVgfA=,845 Stephen Camp  Mariahland  WY 42346,15-05-2023,21-07-2023,ACTIVE,5,OCCASIONAL SHOPPER,NEW RICHARDFORT,ORGANIC SEARCH,15-08-2023,YEARLY,PROJACKET,CLOTHING,JACKET,100,04-12-2021,10,3,PARENT ELECTION EVERY NICE NORTH OPERATION EXAMPLE WATER.,3,1
735,QOcUsP8WcY2WluR4OHaOdg==,80,F,EAST ANGELABURGH,CANADA,MD0VPuHWEbM5qGaYSqfJT3Noq+ebBYr5cZUMgDKVgfA=,57918 Scott Glen Suite 164  Millershire  FM 77277,23-09-2021,24-09-2022,CHURNED,1,OCCASIONAL SHOPPER,NEW KRISTINTOWN,PAID ADS,07-12-2022,YEARLY,ULTRALAPTOP,ELECTRONICS,LAPTOP,519,26-06-2023,8,1,THIRD TIME DESCRIBE SEVEN POOR HOLD CLEARLY.,15,3
28,upUOP9Q6wbRaRqO2XOvEVQ==,80,M,LAKE ROBERT,CANADA,wEj014XxozC3vJO5hFa5rnNoq+ebBYr5cZUMgDKVgfA=,3725 Thomas Streets Suite 661  Michaelside  CT 12247,11-05-2022,29-01-2023,CHURNED,1,OCCASIONAL SHOPPER,DANAHAVEN,REFERRAL,28-05-2023,YEARLY,BEVERAGESBURST,GROCERY,BEVERAGES,85,12-08-2023,10,1,CRIME COLD BLOOD EACH AND.,12,4
112,1cutGiGQfWpF/Q7YrbTliw==,80,M,MELTONFURT,CANADA,Ac1hZ0yJYq7aq7JP5j79+XNoq+ebBYr5cZUMgDKVgfA=,81564 Patrick Extensions  Bondberg  MD 05879,09-07-2022,13-01-2023,CHURNED,2,OCCASIONAL SHOPPER,PORT SUSAN,ORGANIC SEARCH,06-04-2023,YEARLY,CHAIRPLUS,FURNITURE,CHAIR,542,03-06-2022,1,2,OFF LAY SPECIAL TWO EFFECT.,9,3
186,tezwdqVMbBioo06ovKvgvg==,80,F,JOSELAND,CANADA,OB4IOeuwzns569XOTdpFW3Noq+ebBYr5cZUMgDKVgfA=,056 Green Pike  West Jenniferland  UT 46747,11-04-2022,20-07-2023,ACTIVE,14,HIGH VALUE,JOHNSONSIDE,PAID ADS,21-08-2023,YEARLY,TASTYVEGETABLES,GROCERY,VEGETABLES,233,22-08-2022,6,1,AREA REALLY CHURCH REACH PROBABLY FORMER.,16,1
414,cKyJIeGQs/9y30Ur13I2zQ==,80,F,SOUTH JEFFREYSTAD,CANADA,q/dlKyEfzRCuQh9T3ijFhnNoq+ebBYr5cZUMgDKVgfA=,3240 Bryan Fork  Mataborough  HI 78637,11-04-2023,24-04-2023,CHURNED,7,FREQUENT SHOPPER,NORTH BOBBYCHESTER,PAID ADS,12-06-2023,YEARLY,FRESHVEGETABLES,GROCERY,VEGETABLES,88,19-10-2020,6,5,TRAVEL COMPUTER I POLITICAL BOTH.,2,2
718,Ak6puTtqfHi49qBmCki+ZHNoq+ebBYr5cZUMgDKVgfA=,80,F,ERINCHESTER,CANADA,8FsEHKyAS3tMSpMDoqkX0HNoq+ebBYr5cZUMgDKVgfA=,845 Stephen Camp  Mariahland  WY 42346,15-05-2023,21-07-2023,ACTIVE,5,OCCASIONAL SHOPPER,NEW RICHARDFORT,ORGANIC SEARCH,15-08-2023,YEARLY,PROJACKET,CLOTHING,JACKET,100,04-12-2021,10,3,PARENT ELECTION EVERY NICE NORTH OPERATION EXAMPLE WATER.,3,1
735,QOcUsP8WcY2WluR4OHaOdg==,80,F,EAST ANGELABURGH,CANADA,MD0VPuHWEbM5qGaYSqfJT3Noq+ebBYr5cZUMgDKVgfA=,57918 Scott Glen Suite 164  Millershire  FM 77277,23-09-2021,24-09-2022,CHURNED,1,OCCASIONAL SHOPPER,NEW KRISTINTOWN,PAID ADS,07-12-2022,YEARLY,ULTRALAPTOP,ELECTRONICS,LAPTOP,519,26-06-2023,8,1,THIRD TIME DESCRIBE SEVEN POOR HOLD CLEARLY.,15,3
85,yp7JAwZ4XPP3fcGZKWQOrg==,88,M,MARSHBURGH,FAROE ISLANDS,N8fLKi9VdlS38EVYhB0u/XNoq+ebBYr5cZUMgDKVgfA=,0735 David Grove  East Jillianport  ND 65844,05-11-2021,07-06-2023,ACTIVE,14,HIGH VALUE,NEW TREVOR,REFERRAL,15-07-2023,YEARLY,FICTIONGUIDE,BOOKS,FICTION,70,04-02-2022,10,5,RECEIVE EDUCATION OR.,20,1
401,TIKThZri03d8w4L5uKPC4A==,88,F,SOUTH CATHERINE,FAROE ISLANDS,Au10NBD+hL4L6BenNeiJBXNoq+ebBYr5cZUMgDKVgfA=,786 Ewing Mills  Barberchester  MT 55968,23-01-2023,30-01-2023,CHURNED,7,FREQUENT SHOPPER,HOPKINSTON,ORGANIC SEARCH,22-04-2023,YEARLY,PROPANTS,CLOTHING,PANTS,88,26-09-2022,1,1,CHOICE BUILD TELEVISION COMPANY BASE.,3,3
474,vvOLZjAPFpYzkgBSxwda4A==,88,M,EAST ASHLEY,FAROE ISLANDS,EzCQy0pKWpwTNLkBQVNoiXNoq+ebBYr5cZUMgDKVgfA=,8695 King Fort  Hernandezborough  WY 55315,14-02-2023,06-08-2023,ACTIVE,15,HIGH VALUE,SOUTH JILLIAN,REFERRAL,07-08-2023,MONTHLY,LAPTOPMASTER,ELECTRONICS,LAPTOP,86,13-10-2022,4,4,HERE LOSE SURE HARD WANT PAINTING.,6,0
551,/xAdAR793vZJxOogwHmdjw==,88,M,NORTH CHRISTY,FAROE ISLANDS,VLUaK6aR4CdBylkWqKGXinNoq+ebBYr5cZUMgDKVgfA=,8151 Kathleen Locks Apt. 688  Melissaburgh  MD 92104,14-07-2022,28-11-2022,CHURNED,3,OCCASIONAL SHOPPER,KERRSHIRE,PAID ADS,30-11-2022,YEARLY,FRESHBEVERAGES,GROCERY,BEVERAGES,641,12-12-2020,2,5,LAWYER WORD BECOME EAST GROW.,4,0
714,a8AzBLWUPJATOIc7VNTfxOtD4pJVBdboDmffKDx73KY=,88,M,MOORETON,FAROE ISLANDS,Zo/atH/kT2it3N9mgNEhyHNoq+ebBYr5cZUMgDKVgfA=,3916 Bridget Camp  Bentonborough  MT 52139,18-12-2021,21-03-2023,CHURNED,15,HIGH VALUE,STONEFURT,ORGANIC SEARCH,17-04-2023,YEARLY,COMFORTTABLE,FURNITURE,TABLE,312,17-01-2022,4,4,OTHERS THOUGH PHYSICAL LEARN HOME DETERMINE DINNER.,16,1
85,yp7JAwZ4XPP3fcGZKWQOrg==,88,M,MARSHBURGH,FAROE ISLANDS,N8fLKi9VdlS38EVYhB0u/XNoq+ebBYr5cZUMgDKVgfA=,0735 David Grove  East Jillianport  ND 65844,05-11-2021,07-06-2023,ACTIVE,14,HIGH VALUE,NEW TREVOR,REFERRAL,15-07-2023,YEARLY,FICTIONGUIDE,BOOKS,FICTION,70,04-02-2022,10,5,RECEIVE EDUCATION OR.,20,1
401,TIKThZri03d8w4L5uKPC4A==,88,F,SOUTH CATHERINE,FAROE ISLANDS,Au10NBD+hL4L6BenNeiJBXNoq+ebBYr5cZUMgDKVgfA=,786 Ewing Mills  Barberchester  MT 55968,23-01-2023,30-01-2023,CHURNED,7,FREQUENT SHOPPER,HOPKINSTON,ORGANIC SEARCH,22-04-2023,YEARLY,PROPANTS,CLOTHING,PANTS,88,26-09-2022,1,1,CHOICE BUILD TELEVISION COMPANY BASE.,3,3
474,vvOLZjAPFpYzkgBSxwda4A==,88,M,EAST ASHLEY,FAROE ISLANDS,EzCQy0pKWpwTNLkBQVNoiXNoq+ebBYr5cZUMgDKVgfA=,8695 King Fort  Hernandezborough  WY 55315,14-02-2023,06-08-2023,ACTIVE,15,HIGH VALUE,SOUTH JILLIAN,REFERRAL,07-08-2023,MONTHLY,LAPTOPMASTER,ELECTRONICS,LAPTOP,86,13-10-2022,4,4,HERE LOSE SURE HARD WANT PAINTING.,6,0
551,/xAdAR793vZJxOogwHmdjw==,88,M,NORTH CHRISTY,FAROE ISLANDS,VLUaK6aR4CdBylkWqKGXinNoq+ebBYr5cZUMgDKVgfA=,8151 Kathleen Locks Apt. 688  Melissaburgh  MD 92104,14-07-2022,28-11-2022,CHURNED,3,OCCASIONAL SHOPPER,KERRSHIRE,PAID ADS,30-11-2022,YEARLY,FRESHBEVERAGES,GROCERY,BEVERAGES,641,12-12-2020,2,5,LAWYER WORD BECOME EAST GROW.,4,0
714,a8AzBLWUPJATOIc7VNTfxOtD4pJVBdboDmffKDx73KY=,88,M,MOORETON,FAROE ISLANDS,Zo/atH/kT2it3N9mgNEhyHNoq+ebBYr5cZUMgDKVgfA=,3916 Bridget Camp  Bentonborough  MT 52139,18-12-2021,21-03-2023,CHURNED,15,HIGH VALUE,STONEFURT,ORGANIC SEARCH,17-04-2023,YEARLY,COMFORTTABLE,FURNITURE,TABLE,312,17-01-2022,4,4,OTHERS THOUGH PHYSICAL LEARN HOME DETERMINE DINNER.,16,1
115,F01KIT0FnhxTOzYWDwv2Kw==,79,F,WEST REBECCA,UNITED STATES MINOR OUTLYING ISLANDS,LET7qG9WW0h3dqfnFeIzGHNoq+ebBYr5cZUMgDKVgfA=,3789 Hayes Club  East Larry  UT 87227,04-11-2022,21-08-2023,ACTIVE,1,OCCASIONAL SHOPPER,NOAHVIEW,REFERRAL,23-08-2023,MONTHLY,TASTYSNACKS,GROCERY,SNACKS,35,03-01-2022,4,3,RETURN LAUGH FILM LAND PEOPLE TREAT.,9,0
345,RxuWroQ0aBoUdEGeKPRAzw==,79,F,NEW KIM,UNITED STATES MINOR OUTLYING ISLANDS,woX58kKF9cqaXaw1IhnQC3Noq+ebBYr5cZUMgDKVgfA=,1398 Rubio Locks  New Shelbybury  AL 56696,22-04-2022,13-04-2023,CHURNED,12,HIGH VALUE,EAST DOUGLAS,PAID ADS,19-04-2023,YEARLY,FRESHBEVERAGES,GROCERY,BEVERAGES,81,23-07-2021,5,6,PROTECT WORD LAW DECISION MESSAGE CELL.,12,0
468,Avjaz9M5whN+J74ymsSfMQ==,48,M,PORT PATRICIA,UNITED STATES MINOR OUTLYING ISLANDS,n82YOJhLOg+d0dyu3Wby73Noq+ebBYr5cZUMgDKVgfA=,504 Kristi Crossing  South Annmouth  ME 15891,24-05-2023,29-05-2023,ACTIVE,1,OCCASIONAL SHOPPER,MILLSMOUTH,REFERRAL,16-08-2023,YEARLY,TABLEPLUS,FURNITURE,TABLE,15,16-05-2022,7,6,PREPARE COLLEGE PRESSURE YEAH QUITE DECADE.,3,3
559,kVmMf+AoYKvbXuuQqndzUw==,79,F,CODYFURT,UNITED STATES MINOR OUTLYING ISLANDS,n4qfVGcCFoVWsEhLTr8SRHNoq+ebBYr5cZUMgDKVgfA=,046 Roberto Trafficway Apt. 734  Staceyborough  VI 86994,07-06-2022,10-07-2023,ACTIVE,7,FREQUENT SHOPPER,NORTH CHRISTIANSIDE,REFERRAL,15-08-2023,YEARLY,SHIRTWEAR,CLOTHING,SHIRT,269,19-01-2022,5,6,PM ADULT EXPERIENCE ORGANIZATION CULTURAL DEGREE PER BLOOD.,14,1
649,ArnkFoEoW32DIeY63LbYww==,79,M,HARRISHAVEN,UNITED STATES MINOR OUTLYING ISLANDS,bfg76ZYe1ypl+KfF3tsfbXNoq+ebBYr5cZUMgDKVgfA=,2267 Stephanie Trafficway Apt. 007  New Robert  AK 73498,15-06-2023,04-07-2023,ACTIVE,2,OCCASIONAL SHOPPER,ANNASHIRE,REFERRAL,17-07-2023,YEARLY,JACKETWEAR,CLOTHING,JACKET,79,07-11-2021,8,2,SOURCE FREE CLOSE BEHAVIOR CAR BOARD CHANCE.,1,0
115,F01KIT0FnhxTOzYWDwv2Kw==,79,F,WEST REBECCA,UNITED STATES MINOR OUTLYING ISLANDS,LET7qG9WW0h3dqfnFeIzGHNoq+ebBYr5cZUMgDKVgfA=,3789 Hayes Club  East Larry  UT 87227,04-11-2022,21-08-2023,ACTIVE,1,OCCASIONAL SHOPPER,NOAHVIEW,REFERRAL,23-08-2023,MONTHLY,TASTYSNACKS,GROCERY,SNACKS,35,03-01-2022,4,3,RETURN LAUGH FILM LAND PEOPLE TREAT.,9,0
345,RxuWroQ0aBoUdEGeKPRAzw==,79,F,NEW KIM,UNITED STATES MINOR OUTLYING ISLANDS,woX58kKF9cqaXaw1IhnQC3Noq+ebBYr5cZUMgDKVgfA=,1398 Rubio Locks  New Shelbybury  AL 56696,22-04-2022,13-04-2023,CHURNED,12,HIGH VALUE,EAST DOUGLAS,PAID ADS,19-04-2023,YEARLY,FRESHBEVERAGES,GROCERY,BEVERAGES,81,23-07-2021,5,6,PROTECT WORD LAW DECISION MESSAGE CELL.,12,0
468,Avjaz9M5whN+J74ymsSfMQ==,48,M,PORT PATRICIA,UNITED STATES MINOR OUTLYING ISLANDS,n82YOJhLOg+d0dyu3Wby73Noq+ebBYr5cZUMgDKVgfA=,504 Kristi Crossing  South Annmouth  ME 15891,24-05-2023,29-05-2023,ACTIVE,1,OCCASIONAL SHOPPER,MILLSMOUTH,REFERRAL,16-08-2023,YEARLY,TABLEPLUS,FURNITURE,TABLE,15,16-05-2022,7,6,PREPARE COLLEGE PRESSURE YEAH QUITE DECADE.,3,3
559,kVmMf+AoYKvbXuuQqndzUw==,79,F,CODYFURT,UNITED STATES MINOR OUTLYING ISLANDS,n4qfVGcCFoVWsEhLTr8SRHNoq+ebBYr5cZUMgDKVgfA=,046 Roberto Trafficway Apt. 734  Staceyborough  VI 86994,07-06-2022,10-07-2023,ACTIVE,7,FREQUENT SHOPPER,NORTH CHRISTIANSIDE,REFERRAL,15-08-2023,YEARLY,SHIRTWEAR,CLOTHING,SHIRT,269,19-01-2022,5,6,PM ADULT EXPERIENCE ORGANIZATION CULTURAL DEGREE PER BLOOD.,14,1
649,ArnkFoEoW32DIeY63LbYww==,79,M,HARRISHAVEN,UNITED STATES MINOR OUTLYING ISLANDS,bfg76ZYe1ypl+KfF3tsfbXNoq+ebBYr5cZUMgDKVgfA=,2267 Stephanie Trafficway Apt. 007  New Robert  AK 73498,15-06-2023,04-07-2023,ACTIVE,2,OCCASIONAL SHOPPER,ANNASHIRE,REFERRAL,17-07-2023,YEARLY,JACKETWEAR,CLOTHING,JACKET,79,07-11-2021,8,2,SOURCE FREE CLOSE BEHAVIOR CAR BOARD CHANCE.,1,0
2,DAzI6gH7r1S42GM6ZRMKYw==,84,M,EVANSMOUTH,CZECH REPUBLIC,XCiciRxVLMny4HOguukAEnNoq+ebBYr5cZUMgDKVgfA=,748 Mendez Ridges Apt. 994  Lake Jonathanton  PW 67869,14-09-2021,21-04-2023,CHURNED,14,HIGH VALUE,SETHVILLE,ORGANIC SEARCH,20-07-2023,YEARLY,TASTYBEVERAGES,GROCERY,BEVERAGES,1,12-07-2023,10,4,CUT TELEVISION STEP INCREASE STRUCTURE SERVE UNDERSTAND.,22,3
45,e/TTMvdFpK+pNN9E/y+zKA==,18,M,EAST TIFFANYSHIRE,CZECH REPUBLIC,sgm8U9BGtnhdq6rYj+nGx3Noq+ebBYr5cZUMgDKVgfA=,84234 Whitney Loaf Suite 548  New Jimmyshire  MN 10010,18-10-2021,05-02-2022,CHURNED,3,OCCASIONAL SHOPPER,NORTH PAUL,PAID ADS,11-03-2022,RARELY,PROJACKET,CLOTHING,JACKET,673,30-01-2021,3,5,ARTICLE POPULAR TAX MANAGER WEIGHT ACTUALLY.,5,1
86,l89L5+a5WusCSBCa4nVOqw==,84,F,EAST CONNORSHIRE,CZECH REPUBLIC,Or8jZR8VOg6M7d5O3/IOL3Noq+ebBYr5cZUMgDKVgfA=,536 Patton Valleys Apt. 201  Jonesstad  MN 07451,15-03-2023,11-06-2023,ACTIVE,14,HIGH VALUE,EAST ALYSSAHAVEN,PAID ADS,27-07-2023,YEARLY,FRESHSNACKS,GROCERY,SNACKS,728,24-06-2022,2,4,DRIVE FROM MINUTE FORMER PRODUCE SMALL EVEN SMILE.,4,1
197,NvPnvt+/AwGCaFWyfa6f6A==,97,F,NEW ROSSFURT,CZECH REPUBLIC,9IisbVjqTYTGbOeGBkKKLnNoq+ebBYr5cZUMgDKVgfA=,068 David Gateway  West Daniel  MP 11634,03-12-2021,21-06-2022,CHURNED,2,OCCASIONAL SHOPPER,HEATHERSHIRE,REFERRAL,22-08-2023,RARELY,ULTRAPHONE,ELECTRONICS,PHONE,839,17-02-2021,5,5,BE DIFFICULT SERIOUS MEASURE ITEM DIFFICULT.,20,14
632,uMayIc9KL5yZRHejqIwCzg==,84,M,ORTEGABURY,CZECH REPUBLIC,PZ5rxgRvVMuMq0iJbAEu93Noq+ebBYr5cZUMgDKVgfA=,778 Jamie Crest  Bartonberg  NE 17575,05-02-2022,10-04-2022,CHURNED,5,OCCASIONAL SHOPPER,NORTH MITCHELLBOROUGH,REFERRAL,21-05-2023,RARELY,EDUCATIONALTALES,BOOKS,EDUCATIONAL,866,03-10-2021,5,1,THERE RECENTLY NEARLY RICH THOUGH SENSE.,15,13
690,yCjMRVu43Ch7Js2UBgkPNg==,84,F,LAKE STEVENTON,CZECH REPUBLIC,J/jw2B6tXOUxn9FmI9gfCHNoq+ebBYr5cZUMgDKVgfA=,14073 Wyatt Pines Suite 499  North Thomashaven  SC 90939,18-10-2021,25-07-2023,ACTIVE,9,FREQUENT SHOPPER,PATELMOUTH,PAID ADS,12-08-2023,YEARLY,VEGETABLESPRO,GROCERY,VEGETABLES,779,14-05-2021,5,3,PATTERN SECTION DRIVE TEACH.,22,1
